flight_date,month,day_of_week,dep_hour,airline,airline_name,origin,dest,origin_city,dest_city,distance,origin_weather,dest_weather,airport_congestion,aircraft_age,turnaround_time,maintenance_flag,carrier_delay_history,nas_delay,dep_delay_minutes,is_delayed
2023-12-07,12,3,14,AA,American Airlines,DFW,MIA,Dallas/Fort Worth,Miami,2027.5,Thunderstorm,Cloudy,91,10,53.7,0,36.0,0.0,436,1
2023-06-27,6,1,19,B6,JetBlue Airways,LGA,LAS,New York LaGuardia,Las Vegas,4669.3,Wind,Snow,97,22,49.2,0,15.9,0.0,140,1
2023-12-09,12,5,17,UA,United Airlines,DFW,LAS,Dallas/Fort Worth,Las Vegas,2055.6,Rain,Rain,95,12,66.4,0,2.5,3.3,40,1
2023-02-24,2,4,10,WN,Southwest Airlines,SEA,ORD,Seattle,Chicago O'Hare,3891.4,Cloudy,Snow,60,24,47.1,0,18.8,0.0,62,1
2023-04-16,4,6,6,NK,Spirit Airlines,PHL,DFW,Philadelphia,Dallas/Fort Worth,2478.8,Snow,Rain,46,7,61.8,0,10.2,0.0,117,1
2023-01-05,1,3,22,NK,Spirit Airlines,MSP,SEA,Minneapolis,Seattle,3174.2,Snow,Clear,54,21,59.3,0,9.7,7.9,-1,0
2023-12-30,12,5,9,NK,Spirit Airlines,DEN,MIA,Denver,Miami,3249.2,Cloudy,Clear,69,8,61.6,0,21.2,0.0,7,0
2023-01-21,1,5,12,B6,JetBlue Airways,BWI,DTW,Baltimore,Detroit,856.9,Cloudy,Snow,54,21,41.5,0,0.0,0.0,14,0
2023-04-05,4,2,8,F9,Frontier Airlines,DEN,ORD,Denver,Chicago O'Hare,1840.3,Snow,Snow,98,17,15.0,1,10.2,0.6,26,1
2023-07-15,7,5,10,DL,Delta Air Lines,PHX,LAS,Phoenix,Las Vegas,489.5,Rain,Thunderstorm,68,10,37.4,0,21.6,0.3,-3,0
2023-08-30,8,2,21,AS,Alaska Airlines,SLC,DEN,Salt Lake City,Denver,805.6,Clear,Clear,51,17,44.7,0,0.0,0.0,10,0
2023-07-04,7,1,6,B6,JetBlue Airways,DTW,SLC,Detroit,Salt Lake City,3179.0,Fog,Thunderstorm,44,16,47.6,0,10.8,0.0,-4,0
2023-03-31,3,4,17,F9,Frontier Airlines,MIA,SFO,Miami,San Francisco,4813.2,Fog,Fog,100,23,65.3,0,9.3,0.0,39,1
2023-05-22,5,0,14,AS,Alaska Airlines,SEA,SFO,Seattle,San Francisco,1213.3,Rain,Fog,64,14,48.8,0,15.2,2.9,9,0
2023-02-07,2,1,21,AA,American Airlines,SFO,LAS,San Francisco,Las Vegas,838.6,Fog,Thunderstorm,72,13,47.3,0,21.7,0.0,56,1
2023-10-28,10,5,11,DL,Delta Air Lines,JFK,SEA,New York JFK,Seattle,5478.2,Rain,Fog,85,3,63.1,0,15.7,0.0,17,1
2023-12-18,12,0,5,AS,Alaska Airlines,SEA,ATL,Seattle,Atlanta,4548.5,Thunderstorm,Clear,51,15,42.0,0,0.0,0.0,93,1
2023-09-17,9,6,10,NK,Spirit Airlines,DTW,LAS,Detroit,Las Vegas,3574.8,Snow,Thunderstorm,70,24,43.7,0,19.8,0.0,20,1
2023-05-15,5,0,18,NK,Spirit Airlines,LAX,BWI,Los Angeles,Baltimore,4670.6,Fog,Rain,105,12,19.8,0,22.5,6.4,15,1
2023-02-01,2,2,7,UA,United Airlines,ATL,DEN,Atlanta,Denver,2459.8,Fog,Rain,120,23,56.9,0,4.3,0.0,15,1
2023-11-11,11,5,18,UA,United Airlines,ORD,SLC,Chicago O'Hare,Salt Lake City,2743.8,Cloudy,Wind,119,14,33.3,1,17.8,0.0,47,1
2023-01-20,1,4,19,UA,United Airlines,MCO,BOS,Orlando,Boston,2015.0,Rain,Thunderstorm,107,6,41.1,0,22.5,0.0,1,0
2023-06-16,6,4,14,AA,American Airlines,PHL,ATL,Philadelphia,Atlanta,1233.1,Clear,Fog,60,19,24.3,0,0.0,0.0,7,0
2023-06-24,6,5,12,F9,Frontier Airlines,SFO,BWI,San Francisco,Baltimore,5128.4,Cloudy,Cloudy,67,5,25.9,0,25.7,0.0,15,1
2023-06-27,6,1,7,AS,Alaska Airlines,LGA,SEA,New York LaGuardia,Seattle,5402.8,Snow,Thunderstorm,100,9,49.8,1,24.4,0.0,15,1
2023-11-12,11,6,14,DL,Delta Air Lines,MSP,BOS,Minneapolis,Boston,2620.4,Rain,Cloudy,65,15,59.7,0,26.9,8.2,20,1
2023-03-21,3,1,11,AS,Alaska Airlines,BOS,PHL,Boston,Philadelphia,524.4,Fog,Thunderstorm,76,11,40.3,0,13.6,0.0,55,1
2023-02-23,2,3,9,AA,American Airlines,ATL,MIA,Atlanta,Miami,1043.1,Cloudy,Cloudy,78,4,34.5,1,0.0,11.9,0,0
2023-10-25,10,2,11,B6,JetBlue Airways,JFK,LAS,New York JFK,Las Vegas,4652.8,Thunderstorm,Thunderstorm,69,12,57.9,0,0.0,0.0,170,1
2023-11-26,11,6,15,DL,Delta Air Lines,MIA,ATL,Miami,Atlanta,889.2,Clear,Thunderstorm,71,6,76.4,0,18.4,0.0,232,1
2023-03-18,3,5,14,UA,United Airlines,BOS,SFO,Boston,San Francisco,5725.0,Fog,Cloudy,80,21,58.2,0,19.7,0.0,0,0
2023-08-19,8,5,7,AA,American Airlines,DFW,MSP,Dallas/Fort Worth,Minneapolis,1407.9,Clear,Wind,96,21,65.9,0,8.6,0.0,52,1
2023-05-02,5,1,18,AS,Alaska Airlines,PHL,DFW,Philadelphia,Dallas/Fort Worth,2492.3,Snow,Wind,81,13,36.2,0,14.9,0.9,145,1
2023-02-22,2,2,7,NK,Spirit Airlines,MSP,DTW,Minneapolis,Detroit,1095.6,Rain,Fog,83,21,44.0,0,15.3,0.0,7,0
2023-04-22,4,5,12,WN,Southwest Airlines,MCO,MSP,Orlando,Minneapolis,2360.2,Fog,Snow,73,14,43.0,0,11.6,0.0,204,1
2023-01-26,1,3,7,NK,Spirit Airlines,SLC,PHX,Salt Lake City,Phoenix,822.8,Rain,Rain,76,10,46.2,1,15.4,0.0,15,1
2023-04-25,4,1,20,B6,JetBlue Airways,ORD,MIA,Chicago O'Hare,Miami,2031.5,Thunderstorm,Clear,77,5,51.4,0,16.9,0.1,123,1
2023-07-21,7,4,14,UA,United Airlines,ORD,LAX,Chicago O'Hare,Los Angeles,3430.1,Rain,Fog,93,23,49.3,0,3.5,0.0,15,1
2023-11-12,11,6,9,WN,Southwest Airlines,CLT,ORD,Charlotte,Chicago O'Hare,1135.6,Cloudy,Thunderstorm,58,15,47.3,0,12.9,0.0,92,1
2023-04-02,4,6,18,WN,Southwest Airlines,LAS,LAX,Las Vegas,Los Angeles,352.7,Cloudy,Wind,82,3,46.5,0,27.9,0.0,1,0
2023-11-24,11,4,14,DL,Delta Air Lines,ATL,PHX,Atlanta,Phoenix,2991.7,Snow,Fog,93,17,36.2,0,23.2,0.0,50,1
2023-10-07,10,5,20,AA,American Airlines,PHL,SEA,Philadelphia,Seattle,5348.0,Wind,Wind,64,19,58.5,1,10.7,0.0,15,1
2023-12-25,12,0,8,WN,Southwest Airlines,SLC,DTW,Salt Lake City,Detroit,3294.8,Rain,Rain,78,13,49.9,0,19.5,0.0,66,1
2023-03-19,3,6,14,AA,American Airlines,MIA,LAS,Miami,Las Vegas,4027.5,Wind,Clear,76,8,51.8,0,18.2,0.0,-3,0
2023-01-24,1,1,6,DL,Delta Air Lines,DEN,PHX,Denver,Phoenix,984.3,Wind,Rain,67,20,39.1,0,17.1,0.0,15,1
2023-03-22,3,2,8,F9,Frontier Airlines,DEN,PHX,Denver,Phoenix,1038.4,Wind,Clear,92,19,56.3,1,32.2,0.0,-3,0
2023-04-01,4,5,12,WN,Southwest Airlines,BWI,PHX,Baltimore,Phoenix,3908.5,Snow,Wind,62,8,62.7,0,24.1,0.0,-5,0
2023-04-05,4,2,13,NK,Spirit Airlines,LAS,MIA,Las Vegas,Miami,4016.4,Rain,Thunderstorm,76,9,44.0,0,5.4,0.9,216,1
2023-09-17,9,6,16,B6,JetBlue Airways,DEN,DTW,Denver,Detroit,2430.1,Clear,Cloudy,78,20,26.5,0,25.1,0.0,17,1
2023-02-07,2,1,21,AA,American Airlines,CLT,SEA,Charlotte,Seattle,4805.8,Rain,Fog,72,18,46.0,0,11.5,0.0,-2,0
2023-04-25,4,1,15,NK,Spirit Airlines,MCO,SFO,Orlando,San Francisco,4586.5,Clear,Snow,76,11,34.8,0,17.9,0.0,7,0
2023-06-02,6,4,12,B6,JetBlue Airways,DFW,SFO,Dallas/Fort Worth,San Francisco,2920.5,Cloudy,Wind,86,14,28.3,1,21.8,1.5,92,1
2023-05-25,5,3,7,NK,Spirit Airlines,DTW,ATL,Detroit,Atlanta,1080.1,Wind,Thunderstorm,73,17,38.5,0,36.4,0.0,18,1
2023-05-30,5,1,9,AS,Alaska Airlines,JFK,MSP,New York JFK,Minneapolis,2243.3,Thunderstorm,Cloudy,77,16,30.2,1,20.7,0.0,138,1
2023-04-02,4,6,16,WN,Southwest Airlines,DTW,ATL,Detroit,Atlanta,952.0,Thunderstorm,Clear,54,3,50.5,0,4.1,0.0,3,0
2023-06-25,6,6,17,UA,United Airlines,BWI,MIA,Baltimore,Miami,1475.4,Clear,Cloudy,66,24,49.7,0,11.0,0.8,2,0
2023-03-04,3,5,21,F9,Frontier Airlines,SLC,PHX,Salt Lake City,Phoenix,808.1,Wind,Snow,54,17,43.5,0,21.6,5.1,58,1
2023-06-17,6,5,10,NK,Spirit Airlines,ORD,SFO,Chicago O'Hare,San Francisco,3834.7,Snow,Wind,74,14,30.1,0,7.5,4.0,18,1
2023-10-31,10,1,13,B6,JetBlue Airways,DTW,SFO,Detroit,San Francisco,4366.0,Thunderstorm,Fog,66,11,53.7,0,20.8,9.2,111,1
2023-06-23,6,4,7,DL,Delta Air Lines,DFW,ORD,Dallas/Fort Worth,Chicago O'Hare,1450.0,Clear,Clear,118,22,56.3,0,0.0,0.0,56,1
2023-05-10,5,2,10,UA,United Airlines,BWI,MCO,Baltimore,Orlando,1377.6,Fog,Clear,59,20,63.5,0,1.1,0.0,0,0
2023-12-03,12,6,9,DL,Delta Air Lines,MCO,MIA,Orlando,Miami,407.8,Clear,Rain,78,11,31.6,0,31.5,12.9,-2,0
2023-06-09,6,4,22,AS,Alaska Airlines,JFK,SFO,New York JFK,San Francisco,5415.4,Snow,Fog,85,5,63.3,0,0.0,3.2,104,1
2023-04-17,4,0,10,NK,Spirit Airlines,SFO,DFW,San Francisco,Dallas/Fort Worth,2826.4,Snow,Rain,74,14,81.2,0,13.7,0.0,229,1
2023-02-12,2,6,9,B6,JetBlue Airways,MIA,LAX,Miami,Los Angeles,4469.0,Thunderstorm,Cloudy,80,13,44.7,0,23.9,0.0,75,1
2023-01-30,1,0,14,AA,American Airlines,ATL,BWI,Atlanta,Baltimore,1062.6,Thunderstorm,Rain,89,16,27.3,0,19.3,0.0,46,1
2023-08-08,8,1,8,AA,American Airlines,LAS,ATL,Las Vegas,Atlanta,3356.6,Cloudy,Thunderstorm,89,8,23.3,0,26.6,0.7,15,1
2023-01-11,1,2,11,WN,Southwest Airlines,BOS,LGA,Boston,New York LaGuardia,322.8,Snow,Cloudy,81,4,37.3,0,9.7,5.2,13,0
2023-03-27,3,0,12,AS,Alaska Airlines,JFK,SFO,New York JFK,San Francisco,5424.7,Cloudy,Snow,88,7,27.9,0,27.2,2.5,0,0
2023-11-27,11,0,19,WN,Southwest Airlines,DFW,LAS,Dallas/Fort Worth,Las Vegas,2098.2,Fog,Snow,107,4,62.4,0,25.0,1.2,170,1
2023-09-15,9,4,14,DL,Delta Air Lines,SFO,LAX,San Francisco,Los Angeles,689.6,Thunderstorm,Thunderstorm,68,15,16.3,0,9.2,0.0,1,0
2023-07-17,7,0,19,AS,Alaska Airlines,ATL,DTW,Atlanta,Detroit,988.7,Wind,Snow,114,2,45.1,0,13.1,0.0,14,0
2023-04-13,4,3,19,B6,JetBlue Airways,PHX,LAX,Phoenix,Los Angeles,707.4,Snow,Rain,75,1,36.0,0,12.3,0.0,13,0
2023-08-04,8,4,14,NK,Spirit Airlines,BOS,PHX,Boston,Phoenix,4671.8,Clear,Clear,66,23,43.2,0,12.8,1.8,15,1
2023-09-09,9,5,13,AS,Alaska Airlines,DTW,DEN,Detroit,Denver,2283.4,Snow,Snow,59,4,45.8,0,10.4,0.0,15,1
2023-07-23,7,6,13,WN,Southwest Airlines,MCO,SEA,Orlando,Seattle,4847.3,Rain,Rain,72,5,50.0,0,11.0,0.0,141,1
2023-05-04,5,3,13,WN,Southwest Airlines,JFK,BOS,New York JFK,Boston,279.6,Snow,Snow,86,3,91.7,0,22.2,0.0,86,1
2023-09-28,9,3,9,AS,Alaska Airlines,JFK,CLT,New York JFK,Charlotte,968.4,Wind,Fog,72,1,58.5,0,29.3,0.0,108,1
2023-12-02,12,5,18,WN,Southwest Airlines,DEN,ORD,Denver,Chicago O'Hare,1868.2,Snow,Wind,95,16,70.7,1,12.3,0.1,12,0
2023-01-10,1,1,19,AA,American Airlines,ORD,PHL,Chicago O'Hare,Philadelphia,1425.4,Wind,Snow,125,13,15.0,0,0.0,0.0,15,1
2023-02-12,2,6,22,AA,American Airlines,MCO,ORD,Orlando,Chicago O'Hare,1707.7,Rain,Cloudy,79,24,55.1,0,23.0,0.0,16,1
2023-04-11,4,1,14,AA,American Airlines,DEN,MSP,Denver,Minneapolis,1422.6,Snow,Snow,81,3,27.0,0,25.5,4.8,-5,0
2023-08-14,8,0,15,WN,Southwest Airlines,LGA,ORD,New York LaGuardia,Chicago O'Hare,1496.8,Clear,Clear,76,10,55.7,0,15.9,0.0,101,1
2023-02-23,2,3,21,AS,Alaska Airlines,SLC,MCO,Salt Lake City,Orlando,3690.2,Cloudy,Rain,60,6,63.2,0,31.0,0.0,30,1
2023-08-04,8,4,10,WN,Southwest Airlines,MIA,SFO,Miami,San Francisco,4820.5,Clear,Fog,72,21,16.3,0,26.1,0.0,93,1
2023-06-26,6,0,19,AS,Alaska Airlines,MCO,SFO,Orlando,San Francisco,4646.7,Thunderstorm,Snow,89,10,53.2,0,15.2,0.0,99,1
2023-10-13,10,4,19,DL,Delta Air Lines,LAS,BOS,Las Vegas,Boston,5009.3,Cloudy,Rain,98,20,49.3,0,4.1,0.0,3,0
2023-09-13,9,2,11,DL,Delta Air Lines,BOS,ORD,Boston,Chicago O'Hare,1875.4,Wind,Wind,65,3,42.9,0,0.1,0.0,20,1
2023-01-24,1,1,9,UA,United Airlines,LGA,MCO,New York LaGuardia,Orlando,1611.5,Clear,Rain,93,17,71.8,0,10.5,0.0,-2,0
2023-12-24,12,6,7,NK,Spirit Airlines,PHX,LAX,Phoenix,Los Angeles,696.9,Wind,Rain,81,14,46.0,0,9.5,0.0,31,1
2023-06-21,6,2,11,NK,Spirit Airlines,SLC,BOS,Salt Lake City,Boston,4620.2,Wind,Clear,53,7,21.3,0,9.9,0.0,51,1
2023-11-27,11,0,22,AA,American Airlines,MIA,MCO,Miami,Orlando,335.6,Clear,Wind,85,6,38.5,0,9.7,0.0,1,0
2023-06-13,6,1,10,AA,American Airlines,LAS,SEA,Las Vegas,Seattle,1500.5,Fog,Clear,78,7,30.8,0,16.2,0.0,8,0
2023-07-16,7,6,12,UA,United Airlines,DEN,DFW,Denver,Dallas/Fort Worth,1155.6,Thunderstorm,Snow,68,3,41.8,0,29.7,0.0,1,0
2023-03-08,3,2,5,AA,American Airlines,DFW,SFO,Dallas/Fort Worth,San Francisco,2817.7,Clear,Fog,58,16,33.6,0,17.5,0.0,14,0
2023-01-12,1,3,8,B6,JetBlue Airways,LAS,MSP,Las Vegas,Minneapolis,2541.0,Rain,Snow,82,7,43.3,0,12.4,0.0,10,0
2023-01-19,1,3,13,NK,Spirit Airlines,PHL,DEN,Philadelphia,Denver,3316.5,Cloudy,Cloudy,61,15,41.8,0,22.9,0.2,1,0
2023-09-26,9,1,11,WN,Southwest Airlines,CLT,LAX,Charlotte,Los Angeles,4200.4,Clear,Fog,75,4,42.5,0,5.2,0.0,-1,0
2023-02-21,2,1,20,AS,Alaska Airlines,DTW,DFW,Detroit,Dallas/Fort Worth,1784.5,Cloudy,Rain,53,17,29.7,0,6.8,9.3,27,1
2023-06-21,6,2,18,F9,Frontier Airlines,DFW,LAX,Dallas/Fort Worth,Los Angeles,2379.3,Thunderstorm,Fog,92,19,48.0,0,16.0,0.0,70,1
2023-01-03,1,1,5,DL,Delta Air Lines,LAX,PHL,Los Angeles,Philadelphia,4829.3,Fog,Cloudy,68,1,46.1,0,0.0,0.0,66,1
2023-04-01,4,5,17,DL,Delta Air Lines,LAX,ATL,Los Angeles,Atlanta,3726.3,Rain,Thunderstorm,130,11,26.0,0,26.6,0.0,17,1
2023-05-22,5,0,12,F9,Frontier Airlines,PHX,SLC,Phoenix,Salt Lake City,797.3,Cloudy,Fog,65,4,56.8,0,10.7,0.0,-5,0
2023-01-30,1,0,9,B6,JetBlue Airways,JFK,MIA,New York JFK,Miami,1771.3,Snow,Snow,90,9,15.0,0,5.1,0.0,28,1
2023-05-07,5,6,12,AA,American Airlines,LGA,MIA,New York LaGuardia,Miami,1791.4,Wind,Rain,88,19,48.2,0,26.2,0.0,33,1
2023-10-31,10,1,8,F9,Frontier Airlines,SEA,DTW,Seattle,Detroit,4333.5,Fog,Snow,76,18,50.9,0,35.2,0.0,2,0
2023-07-29,7,5,8,UA,United Airlines,MSP,CLT,Minneapolis,Charlotte,1724.2,Rain,Clear,66,6,68.3,0,22.7,0.0,14,0
2023-05-19,5,4,7,WN,Southwest Airlines,SFO,SLC,San Francisco,Salt Lake City,1172.6,Fog,Rain,103,13,31.1,0,22.9,0.0,9,0
2023-12-06,12,2,11,WN,Southwest Airlines,ORD,LAS,Chicago O'Hare,Las Vegas,3102.1,Cloudy,Cloudy,73,11,62.2,0,31.8,2.8,71,1
2023-04-24,4,0,21,NK,Spirit Airlines,SFO,DEN,San Francisco,Denver,1991.0,Snow,Snow,70,17,32.5,0,10.5,0.0,442,1
2023-04-14,4,4,20,UA,United Airlines,MCO,PHL,Orlando,Philadelphia,1413.6,Snow,Rain,66,5,47.4,0,23.0,2.7,1,0
2023-10-21,10,5,21,UA,United Airlines,CLT,MIA,Charlotte,Miami,1041.9,Wind,Snow,75,15,33.9,0,16.0,0.0,76,1
2023-12-27,12,2,12,WN,Southwest Airlines,LAX,DEN,Los Angeles,Denver,1671.4,Fog,Rain,99,6,46.2,0,0.0,0.0,1,0
2023-02-02,2,3,19,WN,Southwest Airlines,DEN,PHL,Denver,Philadelphia,3171.1,Clear,Snow,92,19,36.4,0,19.3,0.0,15,1
2023-06-17,6,5,17,DL,Delta Air Lines,LGA,JFK,New York LaGuardia,New York JFK,200.0,Clear,Cloudy,102,7,49.0,0,27.9,0.0,9,0
2023-04-12,4,2,16,AS,Alaska Airlines,BWI,ORD,Baltimore,Chicago O'Hare,1281.2,Clear,Wind,54,15,15.0,1,10.0,0.0,12,0
2023-01-13,1,4,10,WN,Southwest Airlines,DTW,SEA,Detroit,Seattle,4358.0,Snow,Rain,66,2,63.2,0,0.0,0.0,9,0
2023-04-27,4,3,9,WN,Southwest Airlines,SFO,BWI,San Francisco,Baltimore,5073.5,Snow,Thunderstorm,88,5,29.5,0,12.3,0.0,105,1
2023-05-19,5,4,20,F9,Frontier Airlines,LAS,BWI,Las Vegas,Baltimore,4347.7,Rain,Fog,74,5,33.0,0,4.3,0.0,41,1
2023-06-15,6,3,10,AS,Alaska Airlines,CLT,MSP,Charlotte,Minneapolis,1746.0,Clear,Rain,70,14,51.6,0,16.9,9.4,6,0
2023-10-13,10,4,18,AS,Alaska Airlines,SFO,MCO,San Francisco,Orlando,4673.6,Fog,Cloudy,109,19,17.7,0,6.1,1.3,35,1
2023-10-20,10,4,12,WN,Southwest Airlines,ATL,SLC,Atlanta,Salt Lake City,3127.4,Cloudy,Clear,100,9,37.6,0,14.2,1.0,120,1
2023-10-19,10,3,19,AA,American Airlines,SFO,ORD,San Francisco,Chicago O'Hare,3863.4,Cloudy,Snow,108,8,23.7,0,3.1,0.0,25,1
2023-04-11,4,1,19,NK,Spirit Airlines,DTW,LGA,Detroit,New York LaGuardia,1035.6,Cloudy,Cloudy,78,13,16.1,0,0.0,6.7,15,1
2023-03-01,3,2,10,UA,United Airlines,BWI,LAS,Baltimore,Las Vegas,4287.7,Clear,Wind,63,12,50.3,0,33.5,0.0,11,0
2023-04-05,4,2,21,UA,United Airlines,DEN,LAX,Denver,Los Angeles,1710.2,Fog,Fog,77,17,46.6,0,14.1,0.5,14,0
2023-11-10,11,4,10,NK,Spirit Airlines,CLT,SEA,Charlotte,Seattle,4767.8,Clear,Fog,61,8,15.0,0,11.2,0.1,-3,0
2023-11-16,11,3,19,NK,Spirit Airlines,SEA,MCO,Seattle,Orlando,5077.6,Wind,Wind,88,6,30.1,0,16.6,0.0,68,1
2023-08-12,8,5,21,NK,Spirit Airlines,DEN,SFO,Denver,San Francisco,1899.5,Snow,Snow,63,23,30.3,0,0.0,7.0,25,1
2023-08-06,8,6,20,AS,Alaska Airlines,PHX,PHL,Phoenix,Philadelphia,4188.0,Clear,Clear,63,8,26.8,0,8.6,4.5,149,1
2023-06-17,6,5,6,AS,Alaska Airlines,LAS,DTW,Las Vegas,Detroit,3610.1,Rain,Cloudy,48,14,48.0,0,23.7,0.0,78,1
2023-04-13,4,3,12,NK,Spirit Airlines,SEA,BOS,Seattle,Boston,5660.6,Snow,Fog,66,20,68.1,0,24.7,0.0,135,1
2023-11-07,11,1,18,DL,Delta Air Lines,MSP,LAX,Minneapolis,Los Angeles,3117.5,Cloudy,Cloudy,81,17,54.7,1,0.0,2.1,59,1
2023-02-04,2,5,11,NK,Spirit Airlines,BWI,MCO,Baltimore,Orlando,1338.2,Snow,Cloudy,55,1,55.1,0,21.9,0.0,147,1
2023-03-24,3,4,10,AA,American Airlines,BWI,BOS,Baltimore,Boston,770.0,Thunderstorm,Clear,63,24,42.7,0,1.6,0.0,-1,0
2023-08-23,8,2,19,B6,JetBlue Airways,LAS,ATL,Las Vegas,Atlanta,3414.4,Thunderstorm,Thunderstorm,88,18,61.0,0,4.3,11.4,15,1
2023-05-28,5,6,20,B6,JetBlue Airways,SEA,MIA,Seattle,Miami,5253.7,Fog,Snow,64,10,37.7,0,12.2,5.9,14,0
2023-02-16,2,3,8,B6,JetBlue Airways,MIA,ORD,Miami,Chicago O'Hare,1965.6,Rain,Snow,88,16,68.3,0,20.6,0.0,9,0
2023-02-22,2,2,8,AS,Alaska Airlines,DEN,BOS,Denver,Boston,3737.6,Cloudy,Snow,104,15,35.6,0,6.3,0.0,193,1
2023-04-15,4,5,18,NK,Spirit Airlines,CLT,MSP,Charlotte,Minneapolis,1763.1,Clear,Rain,79,7,37.9,0,10.8,13.0,15,1
2023-02-28,2,1,16,F9,Frontier Airlines,LGA,MSP,New York LaGuardia,Minneapolis,2169.5,Snow,Snow,85,17,50.7,0,16.2,0.0,48,1
2023-06-17,6,5,17,UA,United Airlines,BOS,PHX,Boston,Phoenix,4684.9,Cloudy,Cloudy,92,15,50.2,0,31.7,0.0,111,1
2023-11-01,11,2,6,F9,Frontier Airlines,LAX,MCO,Los Angeles,Orlando,4216.8,Clear,Clear,80,15,15.0,0,8.3,5.4,123,1
2023-01-23,1,0,17,WN,Southwest Airlines,LGA,DEN,New York LaGuardia,Denver,3328.5,Cloudy,Rain,94,18,17.7,0,29.4,0.0,15,1
2023-03-14,3,1,20,DL,Delta Air Lines,DEN,BOS,Denver,Boston,3778.0,Rain,Snow,78,15,50.2,0,19.0,0.0,27,1
2023-06-19,6,0,13,AA,American Airlines,SLC,LAS,Salt Lake City,Las Vegas,669.3,Rain,Rain,58,13,36.0,0,5.2,0.0,5,0
2023-04-05,4,2,22,WN,Southwest Airlines,PHL,MSP,Philadelphia,Minneapolis,2192.9,Clear,Fog,74,3,70.1,0,12.7,0.0,193,1
2023-12-27,12,2,16,B6,JetBlue Airways,SEA,SFO,Seattle,San Francisco,1150.3,Fog,Fog,56,21,84.5,0,25.7,0.0,13,0
2023-02-22,2,2,9,NK,Spirit Airlines,MIA,MCO,Miami,Orlando,215.6,Snow,Cloudy,77,23,44.6,1,27.6,0.0,210,1
2023-09-16,9,5,14,B6,JetBlue Airways,LAX,DFW,Los Angeles,Dallas/Fort Worth,2441.5,Clear,Thunderstorm,78,20,51.7,0,24.8,4.3,15,1
2023-07-16,7,6,13,DL,Delta Air Lines,MCO,LAS,Orlando,Las Vegas,3917.3,Thunderstorm,Thunderstorm,82,12,66.6,0,20.2,0.0,50,1
2023-03-24,3,4,19,WN,Southwest Airlines,MCO,JFK,Orlando,New York JFK,1574.9,Snow,Clear,96,15,25.5,1,30.3,0.0,19,1
2023-10-24,10,1,21,F9,Frontier Airlines,DTW,JFK,Detroit,New York JFK,1008.5,Cloudy,Wind,53,11,40.8,1,20.6,0.0,40,1
2023-06-03,6,5,17,WN,Southwest Airlines,LGA,CLT,New York LaGuardia,Charlotte,964.3,Rain,Fog,109,15,39.3,0,20.4,0.0,55,1
2023-05-21,5,6,15,AA,American Airlines,LGA,JFK,New York LaGuardia,New York JFK,200.0,Snow,Snow,76,4,39.6,0,10.0,5.0,14,0
2023-05-25,5,3,15,DL,Delta Air Lines,CLT,SFO,Charlotte,San Francisco,4651.6,Rain,Fog,57,1,43.8,0,29.2,0.0,-2,0
2023-02-03,2,4,11,AS,Alaska Airlines,PHL,LAX,Philadelphia,Los Angeles,4891.2,Rain,Fog,56,3,48.1,0,16.9,0.0,13,0
2023-02-10,2,4,11,AA,American Airlines,MSP,DEN,Minneapolis,Denver,1421.7,Cloudy,Cloudy,56,20,53.3,0,13.0,0.0,10,0
2023-10-29,10,6,6,UA,United Airlines,ORD,LAS,Chicago O'Hare,Las Vegas,3068.5,Clear,Fog,72,8,23.4,0,19.8,0.0,14,0
2023-08-26,8,5,8,DL,Delta Air Lines,SFO,ORD,San Francisco,Chicago O'Hare,3823.6,Clear,Clear,86,10,48.0,0,0.0,0.0,3,0
2023-11-02,11,3,6,UA,United Airlines,LGA,LAS,New York LaGuardia,Las Vegas,4603.1,Cloudy,Thunderstorm,67,24,28.6,0,8.5,0.0,21,1
2023-09-17,9,6,10,B6,JetBlue Airways,ORD,SLC,Chicago O'Hare,Salt Lake City,2633.9,Snow,Fog,87,24,55.7,0,16.4,9.3,15,1
2023-03-11,3,5,5,F9,Frontier Airlines,MCO,CLT,Orlando,Charlotte,732.7,Wind,Fog,53,11,41.4,0,0.0,0.5,10,0
2023-11-21,11,1,20,AS,Alaska Airlines,PHX,CLT,Phoenix,Charlotte,3465.2,Fog,Cloudy,64,22,46.9,0,28.0,0.0,22,1
2023-12-26,12,1,19,B6,JetBlue Airways,LAS,PHX,Las Vegas,Phoenix,488.8,Cloudy,Cloudy,78,1,68.9,0,4.6,0.0,15,1
2023-04-01,4,5,21,NK,Spirit Airlines,LAS,DTW,Las Vegas,Detroit,3695.1,Thunderstorm,Thunderstorm,60,8,51.4,0,11.7,0.0,23,1
2023-01-24,1,1,9,UA,United Airlines,ATL,CLT,Atlanta,Charlotte,419.6,Rain,Rain,86,5,42.0,0,39.2,0.0,13,0
2023-10-12,10,3,19,AA,American Airlines,SLC,BOS,Salt Lake City,Boston,4627.9,Clear,Snow,73,24,23.9,1,9.6,0.0,58,1
2023-06-29,6,3,8,AA,American Airlines,MCO,DTW,Orlando,Detroit,1534.7,Thunderstorm,Clear,81,11,45.7,0,4.5,0.0,1,0
2023-09-14,9,3,7,AA,American Airlines,BWI,SLC,Baltimore,Salt Lake City,3909.8,Clear,Snow,82,11,50.9,0,20.0,0.0,10,0
